rank,score,source_path,source_dir,source_name,face_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_width,crop_height,size_bucket,image_width,image_height,crop_path
1000,0.9398595690727234,data/inter-escort/36/0jfk3l1j3lzwktnysw04gwxv7hggoivf.jpg,data/inter-escort/36,0jfk3l1j3lzwktnysw04gwxv7hggoivf.jpg,0,415,66,834,658,419,592,at_least_48,1242,1532,face_scores/crops/data__inter-escort__36__0jfk3l1j3lzwktnysw04gwxv7hggoivf__face_00__score_0.9399.jpg
1001,0.9399030208587646,data/luxty_escort/group_070/g070_p1_photo_208@04-05-2026_21-38-31.jpg,data/luxty_escort/group_070,g070_p1_photo_208@04-05-2026_21-38-31.jpg,0,172,516,277,664,105,148,at_least_48,848,1280,face_scores/crops/data__luxty_escort__group_070__g070_p1_photo_208@04-05-2026_21-38-31__face_00__score_0.9399.jpg
1002,0.9399213790893555,data/luxty_escort/group_078/g078_p2_photo_233@04-05-2026_21-38-31.jpg,data/luxty_escort/group_078,g078_p2_photo_233@04-05-2026_21-38-31.jpg,0,384,217,608,510,224,293,at_least_48,966,1280,face_scores/crops/data__luxty_escort__group_078__g078_p2_photo_233@04-05-2026_21-38-31__face_00__score_0.9399.jpg
1003,0.9399986267089844,data/inter-escort/73/y3gp503yj8bijrbs5o8wmvmwixf4skdr.jpg,data/inter-escort/73,y3gp503yj8bijrbs5o8wmvmwixf4skdr.jpg,0,216,387,361,584,145,197,at_least_48,740,1600,face_scores/crops/data__inter-escort__73__y3gp503yj8bijrbs5o8wmvmwixf4skdr__face_00__score_0.9400.jpg
1004,0.940116822719574,data/luxty_escort/groups_015_179/g015_p1_photo_43@04-05-2026_21-34-47.jpg,data/luxty_escort/groups_015_179,g015_p1_photo_43@04-05-2026_21-34-47.jpg,0,324,201,497,438,173,237,at_least_48,852,1280,face_scores/crops/data__luxty_escort__groups_015_179__g015_p1_photo_43@04-05-2026_21-34-47__face_00__score_0.9401.jpg
1005,0.9401372671127319,data/luxty_escort/group_102/g102_p2_photo_305@04-05-2026_21-39-57.jpg,data/luxty_escort/group_102,g102_p2_photo_305@04-05-2026_21-39-57.jpg,0,327,150,504,413,177,263,at_least_48,853,1280,face_scores/crops/data__luxty_escort__group_102__g102_p2_photo_305@04-05-2026_21-39-57__face_00__score_0.9401.jpg
1006,0.9402360320091248,data/luxty_escort/group_138/g138_p1_photo_412@04-05-2026_21-41-06.jpg,data/luxty_escort/group_138,g138_p1_photo_412@04-05-2026_21-41-06.jpg,0,258,171,587,597,329,426,at_least_48,668,1202,face_scores/crops/data__luxty_escort__group_138__g138_p1_photo_412@04-05-2026_21-41-06__face_00__score_0.9402.jpg
1007,0.9402734637260437,data/akykla/arina/285126.jpg,data/akykla/arina,285126.jpg,0,253,51,355,186,102,135,at_least_48,534,800,face_scores/crops/data__akykla__arina__285126__face_00__score_0.9403.jpg
1008,0.9403006434440613,data/inter-escort/76/i34utlnx2zri83ngv19q8erae3nz5z24.jpg,data/inter-escort/76,i34utlnx2zri83ngv19q8erae3nz5z24.jpg,0,466,106,754,490,288,384,at_least_48,1280,1600,face_scores/crops/data__inter-escort__76__i34utlnx2zri83ngv19q8erae3nz5z24__face_00__score_0.9403.jpg
1009,0.9403108954429626,data/inter-escort/21/2o8cixk33s1bkeybb2kt6y1dn4m0njyd.jpg,data/inter-escort/21,2o8cixk33s1bkeybb2kt6y1dn4m0njyd.jpg,0,371,274,604,608,233,334,at_least_48,1016,1600,face_scores/crops/data__inter-escort__21__2o8cixk33s1bkeybb2kt6y1dn4m0njyd__face_00__score_0.9403.jpg
1010,0.9403226971626282,data/luxty_escort/groups_011_135/g011_p1_photo_31@04-05-2026_21-34-47.jpg,data/luxty_escort/groups_011_135,g011_p1_photo_31@04-05-2026_21-34-47.jpg,0,273,291,382,441,109,150,at_least_48,643,1243,face_scores/crops/data__luxty_escort__groups_011_135__g011_p1_photo_31@04-05-2026_21-34-47__face_00__score_0.9403.jpg
1011,0.9403957724571228,data/luxty_escort/group_192/g192_p1_photo_574@04-05-2026_21-42-17.jpg,data/luxty_escort/group_192,g192_p1_photo_574@04-05-2026_21-42-17.jpg,0,233,217,404,444,171,227,at_least_48,606,1014,face_scores/crops/data__luxty_escort__group_192__g192_p1_photo_574@04-05-2026_21-42-17__face_00__score_0.9404.jpg
1012,0.9404703378677368,data/inter-escort/36/8l3qd4016u1jy1xbhmd0pugwsmdo71up.jpg,data/inter-escort/36,8l3qd4016u1jy1xbhmd0pugwsmdo71up.jpg,0,395,118,748,569,353,451,at_least_48,1242,1534,face_scores/crops/data__inter-escort__36__8l3qd4016u1jy1xbhmd0pugwsmdo71up__face_00__score_0.9405.jpg
1013,0.9404777884483337,data/luxty_escort/group_198/g198_p1_photo_592@04-05-2026_21-42-17.jpg,data/luxty_escort/group_198,g198_p1_photo_592@04-05-2026_21-42-17.jpg,0,299,79,655,521,356,442,at_least_48,852,1280,face_scores/crops/data__luxty_escort__group_198__g198_p1_photo_592@04-05-2026_21-42-17__face_00__score_0.9405.jpg
1014,0.9405476450920105,data/luxty_escort/group_148/g148_p2_photo_443@04-05-2026_21-41-07.jpg,data/luxty_escort/group_148,g148_p2_photo_443@04-05-2026_21-41-07.jpg,0,335,177,563,485,228,308,at_least_48,907,1280,face_scores/crops/data__luxty_escort__group_148__g148_p2_photo_443@04-05-2026_21-41-07__face_00__score_0.9405.jpg
1015,0.9406198859214783,data/luxty_escort/group_176/g176_p2_photo_527@04-05-2026_21-42-16.jpg,data/luxty_escort/group_176,g176_p2_photo_527@04-05-2026_21-42-16.jpg,0,563,303,779,602,216,299,at_least_48,1024,1261,face_scores/crops/data__luxty_escort__group_176__g176_p2_photo_527@04-05-2026_21-42-16__face_00__score_0.9406.jpg
1016,0.9406957626342773,data/luxty_escort/group_224/g224_p2_photo_671@04-05-2026_21-43-12.jpg,data/luxty_escort/group_224,g224_p2_photo_671@04-05-2026_21-43-12.jpg,0,311,168,524,451,213,283,at_least_48,878,1280,face_scores/crops/data__luxty_escort__group_224__g224_p2_photo_671@04-05-2026_21-43-12__face_00__score_0.9407.jpg
1017,0.9407525658607483,data/inter-escort/57/2ero2a6h55g62n9cccq0vx75ldzrcs5w.jpg,data/inter-escort/57,2ero2a6h55g62n9cccq0vx75ldzrcs5w.jpg,0,481,200,741,613,260,413,at_least_48,1066,1600,face_scores/crops/data__inter-escort__57__2ero2a6h55g62n9cccq0vx75ldzrcs5w__face_00__score_0.9408.jpg
1018,0.9408152103424072,data/luxty_escort/groups_121_173_223/g223_p1_photo_667@04-05-2026_21-43-12.jpg,data/luxty_escort/groups_121_173_223,g223_p1_photo_667@04-05-2026_21-43-12.jpg,0,366,290,546,529,180,239,at_least_48,852,1280,face_scores/crops/data__luxty_escort__groups_121_173_223__g223_p1_photo_667@04-05-2026_21-43-12__face_00__score_0.9408.jpg
1019,0.9408251047134399,data/luxty_escort/group_095/g095_p2_photo_284@04-05-2026_21-38-32.jpg,data/luxty_escort/group_095,g095_p2_photo_284@04-05-2026_21-38-32.jpg,0,312,186,513,460,201,274,at_least_48,852,1280,face_scores/crops/data__luxty_escort__group_095__g095_p2_photo_284@04-05-2026_21-38-32__face_00__score_0.9408.jpg
1020,0.9409056305885315,data/inter-escort/57/fmkciof8zn5qkh97w7oqajqy6x3v5me8.jpg,data/inter-escort/57,fmkciof8zn5qkh97w7oqajqy6x3v5me8.jpg,0,386,228,657,620,271,392,at_least_48,1066,1600,face_scores/crops/data__inter-escort__57__fmkciof8zn5qkh97w7oqajqy6x3v5me8__face_00__score_0.9409.jpg
1021,0.9409400820732117,data/inter-escort/30/efsjqpja3rqwtsurhhp736uay3zc1u97.jpg,data/inter-escort/30,efsjqpja3rqwtsurhhp736uay3zc1u97.jpg,0,185,91,336,285,151,194,at_least_48,555,833,face_scores/crops/data__inter-escort__30__efsjqpja3rqwtsurhhp736uay3zc1u97__face_00__score_0.9409.jpg
1022,0.9409730434417725,data/inter-escort/76/xh20g62huf0gid6p3n9r0q0gdkdzx7a3.jpg,data/inter-escort/76,xh20g62huf0gid6p3n9r0q0gdkdzx7a3.jpg,0,428,70,841,569,413,499,at_least_48,1200,1600,face_scores/crops/data__inter-escort__76__xh20g62huf0gid6p3n9r0q0gdkdzx7a3__face_00__score_0.9410.jpg
1023,0.9410592913627625,data/inter-escort/22/aynunaesxvzk49x91zqiw1upcvt7zpoq.jpg,data/inter-escort/22,aynunaesxvzk49x91zqiw1upcvt7zpoq.jpg,0,360,294,676,730,316,436,at_least_48,1243,1488,face_scores/crops/data__inter-escort__22__aynunaesxvzk49x91zqiw1upcvt7zpoq__face_00__score_0.9411.jpg
1024,0.9411212801933289,data/inter-escort/76/vd29njmo0s5m5p0so3puk0mkm08g6dep.jpg,data/inter-escort/76,vd29njmo0s5m5p0so3puk0mkm08g6dep.jpg,0,603,475,747,698,144,223,at_least_48,1284,1592,face_scores/crops/data__inter-escort__76__vd29njmo0s5m5p0so3puk0mkm08g6dep__face_00__score_0.9411.jpg
1025,0.9412047863006592,data/luxty_escort/group_063/g063_p1_photo_187@04-05-2026_21-36-47.jpg,data/luxty_escort/group_063,g063_p1_photo_187@04-05-2026_21-36-47.jpg,0,291,341,586,785,295,444,at_least_48,784,1280,face_scores/crops/data__luxty_escort__group_063__g063_p1_photo_187@04-05-2026_21-36-47__face_00__score_0.9412.jpg
1026,0.9412158131599426,data/inter-escort/59/7alyedgztmr0f3yhm68hw3xtmk6o2wu0.jpg,data/inter-escort/59,7alyedgztmr0f3yhm68hw3xtmk6o2wu0.jpg,0,237,166,505,539,268,373,at_least_48,768,1024,face_scores/crops/data__inter-escort__59__7alyedgztmr0f3yhm68hw3xtmk6o2wu0__face_00__score_0.9412.jpg
1027,0.9412473440170288,data/luxty_escort/group_190/g190_p1_photo_568@04-05-2026_21-42-17.jpg,data/luxty_escort/group_190,g190_p1_photo_568@04-05-2026_21-42-17.jpg,0,291,244,553,607,262,363,at_least_48,853,1280,face_scores/crops/data__luxty_escort__group_190__g190_p1_photo_568@04-05-2026_21-42-17__face_00__score_0.9412.jpg
1028,0.9412534832954407,data/luxty_escort/group_204/g204_p1_photo_610@04-05-2026_21-43-11.jpg,data/luxty_escort/group_204,g204_p1_photo_610@04-05-2026_21-43-11.jpg,0,235,114,432,408,197,294,at_least_48,748,1205,face_scores/crops/data__luxty_escort__group_204__g204_p1_photo_610@04-05-2026_21-43-11__face_00__score_0.9413.jpg
1029,0.9412736296653748,data/luxty_escort/groups_121_173_223/g121_p1_photo_361@04-05-2026_21-39-58.jpg,data/luxty_escort/groups_121_173_223,g121_p1_photo_361@04-05-2026_21-39-58.jpg,0,275,244,452,488,177,244,at_least_48,757,1234,face_scores/crops/data__luxty_escort__groups_121_173_223__g121_p1_photo_361@04-05-2026_21-39-58__face_00__score_0.9413.jpg
1030,0.941340446472168,data/luxty_escort/group_194/g194_p3_photo_582@04-05-2026_21-42-17.jpg,data/luxty_escort/group_194,g194_p3_photo_582@04-05-2026_21-42-17.jpg,0,441,101,619,364,178,263,at_least_48,1024,1280,face_scores/crops/data__luxty_escort__group_194__g194_p3_photo_582@04-05-2026_21-42-17__face_00__score_0.9413.jpg
1031,0.9414649605751038,data/luxty_escort/group_199/g199_p3_photo_597@04-05-2026_21-43-11.jpg,data/luxty_escort/group_199,g199_p3_photo_597@04-05-2026_21-43-11.jpg,0,196,131,405,406,209,275,at_least_48,561,956,face_scores/crops/data__luxty_escort__group_199__g199_p3_photo_597@04-05-2026_21-43-11__face_00__score_0.9415.jpg
1032,0.9414653778076172,data/luxty_escort/group_161/g161_p3_photo_483@04-05-2026_21-41-08.jpg,data/luxty_escort/group_161,g161_p3_photo_483@04-05-2026_21-41-08.jpg,0,297,203,534,547,237,344,at_least_48,797,1280,face_scores/crops/data__luxty_escort__group_161__g161_p3_photo_483@04-05-2026_21-41-08__face_00__score_0.9415.jpg
1033,0.9415828585624695,data/inter-escort/58/a5wnjm88u6bkf30k4mg3cf6k5fa3d0bo.jpg,data/inter-escort/58,a5wnjm88u6bkf30k4mg3cf6k5fa3d0bo.jpg,0,483,352,694,650,211,298,at_least_48,1192,1600,face_scores/crops/data__inter-escort__58__a5wnjm88u6bkf30k4mg3cf6k5fa3d0bo__face_00__score_0.9416.jpg
1034,0.9416424036026001,data/luxty_escort/groups_121_173_223/g121_p3_photo_363@04-05-2026_21-39-58.jpg,data/luxty_escort/groups_121_173_223,g121_p3_photo_363@04-05-2026_21-39-58.jpg,0,321,225,546,533,225,308,at_least_48,853,1280,face_scores/crops/data__luxty_escort__groups_121_173_223__g121_p3_photo_363@04-05-2026_21-39-58__face_00__score_0.9416.jpg
1035,0.9417272806167603,data/luxty_escort/group_031/g031_p2_photo_92@04-05-2026_21-34-48.jpg,data/luxty_escort/group_031,g031_p2_photo_92@04-05-2026_21-34-48.jpg,0,284,135,498,443,214,308,at_least_48,750,1127,face_scores/crops/data__luxty_escort__group_031__g031_p2_photo_92@04-05-2026_21-34-48__face_00__score_0.9417.jpg
1036,0.9417417049407959,data/inter-escort/59/cigltlh8uzncoel4pcdvu1baogwpxs15.jpg,data/inter-escort/59,cigltlh8uzncoel4pcdvu1baogwpxs15.jpg,0,287,358,437,560,150,202,at_least_48,768,1024,face_scores/crops/data__inter-escort__59__cigltlh8uzncoel4pcdvu1baogwpxs15__face_00__score_0.9417.jpg
1037,0.941760778427124,data/luxty_escort/group_091/g091_p3_photo_273@04-05-2026_21-38-32.jpg,data/luxty_escort/group_091,g091_p3_photo_273@04-05-2026_21-38-32.jpg,0,413,27,650,394,237,367,at_least_48,853,1280,face_scores/crops/data__luxty_escort__group_091__g091_p3_photo_273@04-05-2026_21-38-32__face_00__score_0.9418.jpg
1038,0.9418849945068359,data/luxty_escort/group_032/g032_p2_photo_95@04-05-2026_21-34-48.jpg,data/luxty_escort/group_032,g032_p2_photo_95@04-05-2026_21-34-48.jpg,0,231,133,475,461,244,328,at_least_48,683,1024,face_scores/crops/data__luxty_escort__group_032__g032_p2_photo_95@04-05-2026_21-34-48__face_00__score_0.9419.jpg
1039,0.9422121644020081,data/inter-escort/36/llqzc1mnvgd8kdriuc0txa3wvok31lfr.jpg,data/inter-escort/36,llqzc1mnvgd8kdriuc0txa3wvok31lfr.jpg,0,509,158,865,618,356,460,at_least_48,1241,1522,face_scores/crops/data__inter-escort__36__llqzc1mnvgd8kdriuc0txa3wvok31lfr__face_00__score_0.9422.jpg
1040,0.9422832727432251,data/luxty_escort/group_120/g120_p1_photo_358@04-05-2026_21-39-57.jpg,data/luxty_escort/group_120,g120_p1_photo_358@04-05-2026_21-39-57.jpg,0,264,156,431,410,167,254,at_least_48,634,940,face_scores/crops/data__luxty_escort__group_120__g120_p1_photo_358@04-05-2026_21-39-57__face_00__score_0.9423.jpg
1041,0.942348301410675,data/luxty_escort/group_162/g162_p2_photo_485@04-05-2026_21-41-08.jpg,data/luxty_escort/group_162,g162_p2_photo_485@04-05-2026_21-41-08.jpg,0,333,239,556,572,223,333,at_least_48,881,1272,face_scores/crops/data__luxty_escort__group_162__g162_p2_photo_485@04-05-2026_21-41-08__face_00__score_0.9423.jpg
1042,0.9424077868461609,data/luxty_escort/groups_121_173_223/g173_p1_photo_517@04-05-2026_21-42-16.jpg,data/luxty_escort/groups_121_173_223,g173_p1_photo_517@04-05-2026_21-42-16.jpg,0,225,238,401,475,176,237,at_least_48,708,1225,face_scores/crops/data__luxty_escort__groups_121_173_223__g173_p1_photo_517@04-05-2026_21-42-16__face_00__score_0.9424.jpg
1043,0.9424638748168945,data/luxty_escort/group_132/g132_p3_photo_396@04-05-2026_21-39-58.jpg,data/luxty_escort/group_132,g132_p3_photo_396@04-05-2026_21-39-58.jpg,0,369,249,541,491,172,242,at_least_48,837,1271,face_scores/crops/data__luxty_escort__group_132__g132_p3_photo_396@04-05-2026_21-39-58__face_00__score_0.9425.jpg
1044,0.9425308108329773,data/luxty_escort/group_080/g080_p1_photo_238@04-05-2026_21-38-31.jpg,data/luxty_escort/group_080,g080_p1_photo_238@04-05-2026_21-38-31.jpg,0,173,122,359,380,186,258,at_least_48,661,1019,face_scores/crops/data__luxty_escort__group_080__g080_p1_photo_238@04-05-2026_21-38-31__face_00__score_0.9425.jpg
1045,0.9425573348999023,data/luxty_escort/group_049/g049_p1_photo_145@04-05-2026_21-36-46.jpg,data/luxty_escort/group_049,g049_p1_photo_145@04-05-2026_21-36-46.jpg,0,259,141,492,473,233,332,at_least_48,762,1204,face_scores/crops/data__luxty_escort__group_049__g049_p1_photo_145@04-05-2026_21-36-46__face_00__score_0.9426.jpg
1046,0.9425813555717468,data/akykla/alina3/774048.jpg,data/akykla/alina3,774048.jpg,0,63,98,247,319,184,221,at_least_48,533,800,face_scores/crops/data__akykla__alina3__774048__face_00__score_0.9426.jpg
1047,0.9427392482757568,data/inter-escort/36/cl2zwdxi2t3ydgezuw4ofh3i489707am.jpg,data/inter-escort/36,cl2zwdxi2t3ydgezuw4ofh3i489707am.jpg,0,577,40,759,286,182,246,at_least_48,1242,1551,face_scores/crops/data__inter-escort__36__cl2zwdxi2t3ydgezuw4ofh3i489707am__face_00__score_0.9427.jpg
1048,0.9427695870399475,data/inter-escort/40/vbrgkjumqh1tro4sxmuv5c75vfdttzh1.jpg,data/inter-escort/40,vbrgkjumqh1tro4sxmuv5c75vfdttzh1.jpg,0,432,63,596,296,164,233,at_least_48,2048,2048,face_scores/crops/data__inter-escort__40__vbrgkjumqh1tro4sxmuv5c75vfdttzh1__face_00__score_0.9428.jpg
1049,0.9427711367607117,data/inter-escort/29/ftdtspydg7u6xboki0reoyqopyqdp6og.jpg,data/inter-escort/29,ftdtspydg7u6xboki0reoyqopyqdp6og.jpg,0,325,165,522,449,197,284,at_least_48,851,1280,face_scores/crops/data__inter-escort__29__ftdtspydg7u6xboki0reoyqopyqdp6og__face_00__score_0.9428.jpg
1050,0.9428668022155762,data/luxty_escort/group_095/g095_p3_photo_285@04-05-2026_21-38-32.jpg,data/luxty_escort/group_095,g095_p3_photo_285@04-05-2026_21-38-32.jpg,0,301,192,506,477,205,285,at_least_48,852,1280,face_scores/crops/data__luxty_escort__group_095__g095_p3_photo_285@04-05-2026_21-38-32__face_00__score_0.9429.jpg
1051,0.9429557919502258,data/luxty_escort/group_001/g001_p3_photo_3@04-05-2026_21-34-47.jpg,data/luxty_escort/group_001,g001_p3_photo_3@04-05-2026_21-34-47.jpg,0,239,131,395,342,156,211,at_least_48,730,1096,face_scores/crops/data__luxty_escort__group_001__g001_p3_photo_3@04-05-2026_21-34-47__face_00__score_0.9430.jpg
1052,0.9429820775985718,data/luxty_escort/group_151/g151_p3_photo_453@04-05-2026_21-41-07.jpg,data/luxty_escort/group_151,g151_p3_photo_453@04-05-2026_21-41-07.jpg,0,97,144,329,422,232,278,at_least_48,543,1134,face_scores/crops/data__luxty_escort__group_151__g151_p3_photo_453@04-05-2026_21-41-07__face_00__score_0.9430.jpg
1053,0.9431331753730774,data/inter-escort/58/bst4m4s7l2vgg5o8h99no3m93l3bh0ox.jpg,data/inter-escort/58,bst4m4s7l2vgg5o8h99no3m93l3bh0ox.jpg,0,391,471,634,812,243,341,at_least_48,1234,1600,face_scores/crops/data__inter-escort__58__bst4m4s7l2vgg5o8h99no3m93l3bh0ox__face_00__score_0.9431.jpg
1054,0.9433095455169678,data/inter-escort/39/1a91cc1qty739p01z3juw1udvipi91ca.jpg,data/inter-escort/39,1a91cc1qty739p01z3juw1udvipi91ca.jpg,0,327,95,510,341,183,246,at_least_48,826,1024,face_scores/crops/data__inter-escort__39__1a91cc1qty739p01z3juw1udvipi91ca__face_00__score_0.9433.jpg
1055,0.9433354735374451,data/inter-escort/30/5ep2wla3mh922iy849oxyb5h4eonlsu9.jpg,data/inter-escort/30,5ep2wla3mh922iy849oxyb5h4eonlsu9.jpg,0,207,62,561,506,354,444,at_least_48,852,1280,face_scores/crops/data__inter-escort__30__5ep2wla3mh922iy849oxyb5h4eonlsu9__face_00__score_0.9433.jpg
1056,0.9433503746986389,data/luxty_escort/group_007/g007_p2_photo_20@04-05-2026_21-34-47.jpg,data/luxty_escort/group_007,g007_p2_photo_20@04-05-2026_21-34-47.jpg,0,304,448,464,657,160,209,at_least_48,619,1280,face_scores/crops/data__luxty_escort__group_007__g007_p2_photo_20@04-05-2026_21-34-47__face_00__score_0.9434.jpg
1057,0.9436980485916138,data/luxty_escort/group_144/g144_p2_photo_431@04-05-2026_21-41-07.jpg,data/luxty_escort/group_144,g144_p2_photo_431@04-05-2026_21-41-07.jpg,0,237,108,420,358,183,250,at_least_48,704,1146,face_scores/crops/data__luxty_escort__group_144__g144_p2_photo_431@04-05-2026_21-41-07__face_00__score_0.9437.jpg
1058,0.9437513947486877,data/luxty_escort/groups_172_222/g172_p1_photo_514@04-05-2026_21-42-16.jpg,data/luxty_escort/groups_172_222,g172_p1_photo_514@04-05-2026_21-42-16.jpg,0,335,0,620,408,285,408,at_least_48,920,1268,face_scores/crops/data__luxty_escort__groups_172_222__g172_p1_photo_514@04-05-2026_21-42-16__face_00__score_0.9438.jpg
1059,0.943821370601654,data/inter-escort/29/2g7oy8t9yzyio4p8g6snrzc53mh144vn.jpg,data/inter-escort/29,2g7oy8t9yzyio4p8g6snrzc53mh144vn.jpg,0,402,236,588,481,186,245,at_least_48,851,1280,face_scores/crops/data__inter-escort__29__2g7oy8t9yzyio4p8g6snrzc53mh144vn__face_00__score_0.9438.jpg
1060,0.943926215171814,data/luxty_escort/group_218/g218_p1_photo_652@04-05-2026_21-43-11.jpg,data/luxty_escort/group_218,g218_p1_photo_652@04-05-2026_21-43-11.jpg,0,292,158,557,510,265,352,at_least_48,799,1094,face_scores/crops/data__luxty_escort__group_218__g218_p1_photo_652@04-05-2026_21-43-11__face_00__score_0.9439.jpg
1061,0.9439547657966614,data/luxty_escort/group_044/g044_p1_photo_130@04-05-2026_21-36-46.jpg,data/luxty_escort/group_044,g044_p1_photo_130@04-05-2026_21-36-46.jpg,0,296,85,483,342,187,257,at_least_48,769,1024,face_scores/crops/data__luxty_escort__group_044__g044_p1_photo_130@04-05-2026_21-36-46__face_00__score_0.9440.jpg
1062,0.9440789818763733,data/luxty_escort/group_085/g085_p3_photo_255@04-05-2026_21-38-32.jpg,data/luxty_escort/group_085,g085_p3_photo_255@04-05-2026_21-38-32.jpg,0,298,184,512,480,214,296,at_least_48,851,1280,face_scores/crops/data__luxty_escort__group_085__g085_p3_photo_255@04-05-2026_21-38-32__face_00__score_0.9441.jpg
1063,0.9440906643867493,data/inter-escort/29/u1l3emq51jntrulqpgatbdxhvu572tlv.jpg,data/inter-escort/29,u1l3emq51jntrulqpgatbdxhvu572tlv.jpg,0,392,320,704,739,312,419,at_least_48,960,1280,face_scores/crops/data__inter-escort__29__u1l3emq51jntrulqpgatbdxhvu572tlv__face_00__score_0.9441.jpg
1064,0.9441614151000977,data/luxty_escort/group_037/g037_p2_photo_110@04-05-2026_21-36-46.jpg,data/luxty_escort/group_037,g037_p2_photo_110@04-05-2026_21-36-46.jpg,0,217,22,558,516,341,494,at_least_48,852,1280,face_scores/crops/data__luxty_escort__group_037__g037_p2_photo_110@04-05-2026_21-36-46__face_00__score_0.9442.jpg
1065,0.944347620010376,data/luxty_escort/group_032/g032_p1_photo_94@04-05-2026_21-34-48.jpg,data/luxty_escort/group_032,g032_p1_photo_94@04-05-2026_21-34-48.jpg,0,203,96,548,556,345,460,at_least_48,697,1280,face_scores/crops/data__luxty_escort__group_032__g032_p1_photo_94@04-05-2026_21-34-48__face_00__score_0.9443.jpg
1066,0.9443799257278442,data/inter-escort/41/ztatqa6hwf2j4n3ebaggxqgn1ajgy148.jpg,data/inter-escort/41,ztatqa6hwf2j4n3ebaggxqgn1ajgy148.jpg,0,242,78,651,606,409,528,at_least_48,1002,1372,face_scores/crops/data__inter-escort__41__ztatqa6hwf2j4n3ebaggxqgn1ajgy148__face_00__score_0.9444.jpg
